id,original_title,popularity,release_date,title,vote_average,vote_count,month,day_of_week
193583,Stab 4: Fresh Blood,0.6,2010-05-14,Stab 4: Fresh Blood,10.0,1,5,Friday
177707,When I Rise,0.6,2010-03-14,When I Rise,10.0,1,3,Sunday
172546,Digital Nation: Life On The Virtual Frontier,0.6,2010-02-01,Digital Nation: Life On The Virtual Frontier,10.0,1,2,Monday
160283,The Fairy Queen,0.6,2010-06-29,The Fairy Queen,10.0,1,6,Tuesday
159584,Linkin Park - Meeting of a Thousand Suns,0.6,2010-09-14,Linkin Park - Meeting of a Thousand Suns,10.0,1,9,Tuesday
147336,Out,0.6,2010-10-01,Out,10.0,1,10,Friday
145571,AC/DC: Shoot To Thrill Iron Man,0.6,2010-01-26,AC/DC: Shoot To Thrill Iron Man,10.0,1,1,Tuesday
142313,Elektra - Salzburger Festspiele,0.6,2010-08-01,Elektra - Salzburger Festspiele,10.0,1,8,Sunday
139434,You Don't Like the Truth: 4 Days Inside Guantanamo,0.6,2010-01-01,You Don't Like the Truth: 4 Days Inside Guantanamo,10.0,1,1,Friday
138481,Displaced,0.6,2010-09-15,Displaced,10.0,2,9,Wednesday
109837,Deep Space Explorer,0.6,2010-11-10,Deep Space Explorer,10.0,1,11,Wednesday
102049,Cinematic Titanic: The Alien Factor,0.6,2010-02-23,Cinematic Titanic: The Alien Factor,10.0,1,2,Tuesday
91964,Jónsi: Go Live,0.6,2010-11-29,Jónsi: Go Live,10.0,1,11,Monday
82421,Poster Girl,0.6,2010-09-03,Poster Girl,10.0,1,9,Friday
70091,Without a Father,0.6,2010-06-21,Without a Father,10.0,1,6,Monday
69055,Everything In-Between: The Story of Ellipse,0.6,2010-11-02,Everything In-Between: The Story of Ellipse,10.0,1,11,Tuesday
65270,Kenny Chesney: Summer In 3D,0.6,2010-08-21,Kenny Chesney: Summer In 3D,10.0,1,8,Saturday
61684,Aerial Platform Operations,0.6,2010-02-01,Aerial Platform Operations,10.0,1,2,Monday
45761,Timeless: The Composer/Arranger Series (Suite for Ma Dukes),0.6,2010-01-01,Timeless: The Composer/Arranger Series (Suite for Ma Dukes),10.0,1,1,Friday
379245,Love. Bacardi. Boston.,0.6,2010-05-06,Love. Bacardi. Boston.,9.8,2,5,Thursday
154780,The Alien Anthology Archives,0.6,2010-10-26,The Alien Anthology Archives,9.8,2,10,Tuesday
57032,The Art of the Dynamic Handgun,0.6,2010-02-01,The Art of the Dynamic Handgun,9.8,2,2,Monday
278698,Avatar Spirits,0.6,2010-06-22,Avatar Spirits,9.5,2,6,Tuesday
172732,Fested: A Journey To Fest 7,0.6,2010-09-05,Fested: A Journey To Fest 7,9.5,1,9,Sunday
56027,Radiohead for Haiti,0.6,2010-12-12,Radiohead for Haiti,9.5,2,12,Sunday
453263,Write A Book About It,0.6,2010-04-13,Write A Book About It,9.0,1,4,Tuesday
438967,The Dragon in My Dreams,0.6,2010-09-24,The Dragon in My Dreams,9.0,1,9,Friday
402734,David Icke Debunked,0.6,2010-01-01,David Icke Debunked,9.0,1,1,Friday
391941,Benise: The Spanish Guitar,0.6,2010-03-06,Benise: The Spanish Guitar,9.0,1,3,Saturday
383594,The Seattle Pilots: Short Flight Into History,0.6,2010-01-01,The Seattle Pilots: Short Flight Into History,9.0,1,1,Friday
366303,The Real Story of Halloween,0.6,2010-10-01,The Real Story of Halloween,9.0,1,10,Friday
275929,Michael Jackson's Vision,0.6,2010-11-22,Michael Jackson's Vision,9.0,1,11,Monday
140703,The Real Slumdogs,0.6,2010-06-16,The Real Slumdogs,9.0,1,6,Wednesday
122561,"In the Absence of Light, Darkness Prevails",0.6,2010-01-01,"In the Absence of Light, Darkness Prevails",9.0,1,1,Friday
93358,CantaJuego 6,0.6,2010-12-07,CantaJuego 6,9.0,1,12,Tuesday
75321,Linkin Park: Live in Madrid,0.6,2010-11-07,Linkin Park: Live in Madrid,9.0,2,11,Sunday
71274,Heaven & Hell - Neon Nights - 30 Years Of Heaven And Hell,0.6,2010-01-01,Heaven & Hell - Neon Nights - 30 Years Of Heaven And Hell,9.0,1,1,Friday
466048,The Elevator,0.6,2010-01-26,The Elevator,8.5,2,1,Tuesday
375601,Triptosane,0.6,2010-01-02,Triptosane,8.5,1,1,Saturday
313008,Cut Poison Burn,0.6,2010-10-08,Cut Poison Burn,8.5,1,10,Friday
245615,Le Lac des cygnes,0.6,2010-06-29,Swan Lake,8.5,2,6,Tuesday
206290,Scroggins Beach,0.6,2010-07-08,Scroggins Beach,8.5,1,7,Thursday
179719,Noreen,0.6,2010-06-24,Noreen,8.5,1,6,Thursday
160097,A Course in Miracles: The Movie,0.6,2010-07-09,A Course in Miracles: The Movie,8.5,1,7,Friday
146676,Finding Hulk Hogan,0.6,2010-11-17,Finding Hulk Hogan,8.5,2,11,Wednesday
142167,Down: Diary of a Mad Band - Europe in the Year of VI,0.6,2010-10-05,Down: Diary of a Mad Band - Europe in the Year of VI,8.5,1,10,Tuesday
141991,My Eyes Won't Dry 3 - Tubular Addiction,0.6,2010-01-01,My Eyes Won't Dry 3 - Tubular Addiction,8.5,1,1,Friday
113347,A Drummer's Dream,0.6,2010-01-01,A Drummer's Dream,8.3,3,1,Friday
31041,No Greater Love,0.6,2010-01-19,No Greater Love,8.3,3,1,Tuesday
162281,WTC Haikus,0.6,2010-01-25,WTC Haikus,8.3,4,1,Monday
508814,The Rock Ed Wood of the 21st Century,0.6,2010-08-04,The Rock Ed Wood of the 21st Century,8.0,1,8,Wednesday
493713,Gil Scott-Heron: Me and the Devil,0.6,2010-02-22,Gil Scott-Heron: Me and the Devil,8.0,1,2,Monday
487555,The Avengers: Earth's Mightiest Heroes - Prelude,0.6,2010-09-22,The Avengers: Earth's Mightiest Heroes - Prelude,8.0,1,9,Wednesday
480436,Pigeon Pursuit,0.6,2010-10-11,Pigeon Pursuit,8.0,1,10,Monday
471040,Frontline: The Confessions,0.6,2010-11-09,Frontline: The Confessions,8.0,1,11,Tuesday
468197,The Pig Farmer,0.6,2010-07-27,The Pig Farmer,8.0,1,7,Tuesday
464509,Dee Dee Bridgewater - Live in Antibes & Juan-Les-Pins,0.6,2010-03-02,Dee Dee Bridgewater - Live in Antibes & Juan-Les-Pins,8.0,1,3,Tuesday
435221,History of Oklahoma Football Part 1,0.6,2010-09-28,History of Oklahoma Football Part 1,8.0,1,9,Tuesday
434303,Lamp Post Lane,0.6,2010-12-31,Lamp Post Lane,8.0,1,12,Friday
415686,Infinity Doors,0.6,2010-01-01,Infinity Doors,8.0,1,1,Friday
413173,Making of a Cult Classic: The Unauthorized Story of 'The Goonies',0.6,2010-07-13,Making of a Cult Classic: The Unauthorized Story of 'The Goonies',8.0,4,7,Tuesday
402172,Groovin' With Ken,0.6,2010-06-14,Groovin' With Ken,8.0,1,6,Monday
372478,Taylor Swift: Speak Now,0.6,2010-11-25,Taylor Swift: Speak Now,8.0,3,11,Thursday
370571,Mint Julep,0.6,2010-05-22,Mint Julep,8.0,2,5,Saturday
365008,Off Season,0.6,2010-05-22,Off Season,8.0,1,5,Saturday
334638,Bass Reeves,0.6,2010-01-01,Bass Reeves,8.0,1,1,Friday
327538,Doll Boy,0.6,2010-10-01,Doll Boy,8.0,1,10,Friday
318483,The Initiation of Alice in Wonderland: The Looking Glass of Lewis Carroll,0.6,2010-02-23,The Initiation of Alice in Wonderland: The Looking Glass of Lewis Carroll,8.0,1,2,Tuesday
309765,Qi Gong for Beginners,0.6,2010-01-01,Qi Gong for Beginners,8.0,1,1,Friday
304000,A Necessary Ruin: The Story of Buckminster Fuller and the Union Tank Car Dome,0.6,2010-03-22,A Necessary Ruin: The Story of Buckminster Fuller and the Union Tank Car Dome,8.0,1,3,Monday
299951,Hector Corp,0.6,2010-04-24,Hector Corp,8.0,1,4,Saturday
288210,Burlesque Undressed,0.6,2010-09-18,Burlesque Undressed,8.0,1,9,Saturday
279923,Che: Un Hombre Nuevo,0.6,2010-01-01,Che: A New Man,8.0,1,1,Friday
279023,Live from Tokyo,0.6,2010-10-29,Live from Tokyo,8.0,1,10,Friday
272365,Eccojam A3,0.6,2010-05-27,Eccojam A3,8.0,1,5,Thursday
271049,Bedtime for Timmy,0.6,2010-01-01,Bedtime for Timmy,8.0,1,1,Friday
262894,"Gather round, I got a story to tell...",0.6,2010-09-08,"Gather round, I got a story to tell...",8.0,1,9,Wednesday
260169,Heartless: The Story of the Tin Man,0.6,2010-05-03,Heartless: The Story of the Tin Man,8.0,2,5,Monday
255911,Tales of the Dead,0.6,2010-09-28,Tales of the Dead,8.0,1,9,Tuesday
255400,Dov Davidoff: Filthy Operation,0.6,2010-05-01,Dov Davidoff: Filthy Operation,8.0,1,5,Saturday
253661,Cash Crop,0.6,2010-10-02,Cash Crop,8.0,1,10,Saturday
252077,Posthaste Perennial Pattern,0.6,2010-01-01,Posthaste Perennial Pattern,8.0,3,1,Friday
250014,Top Ten Monks,0.6,2010-12-22,Top Ten Monks,8.0,2,12,Wednesday
248042,Bizet Carmen,0.6,2010-01-15,Bizet Carmen,8.0,1,1,Friday
247283,Anarchija Žirmūnuose,0.6,2010-10-10,Anarchy in Zirmunai,8.0,2,10,Sunday
225764,"DeJohnette, Metheny, Holland, Hancock - Parallel Realities Live",0.6,2010-01-01,"DeJohnette, Metheny, Holland, Hancock - Parallel Realities Live",8.0,1,1,Friday
216202,JourneyQuest,0.6,2010-09-26,JourneyQuest,8.0,2,9,Sunday
210555,Rope,0.6,2010-03-01,Rope,8.0,1,3,Monday
206749,Adventure Scouts,0.6,2010-05-02,Adventure Scouts,8.0,1,5,Sunday
198959,Woman on Fire Looks for Water,0.6,2010-04-29,Woman on Fire Looks for Water,8.0,2,4,Thursday
194116,The Wonderful World of Kittens!,0.6,2010-10-26,The Wonderful World of Kittens!,8.0,1,10,Tuesday
153113,Flagpole,0.6,2010-01-01,Flagpole,8.0,1,1,Friday
145645,The Man Who Collected Food,0.6,2010-05-02,The Man Who Collected Food,8.0,1,5,Sunday
143798,Paul F. Tompkins: You Should Have Told Me,0.6,2010-06-10,Paul F. Tompkins: You Should Have Told Me,8.0,1,6,Thursday
135665,Beyond the Myth A Film About Pit Bulls and Breed Discrimination,0.6,2010-06-12,Beyond the Myth: A Film About Pit Bulls and Breed Discrimination,8.0,2,6,Saturday
134362,La bestia,0.6,2010-01-01,The Beast,8.0,1,1,Friday
131000,S&M Lawn Care,0.6,2010-10-23,S&M Lawn Care,8.0,1,10,Saturday
128602,Killing in the Name,0.6,2010-08-01,Killing in the Name,8.0,1,8,Sunday
119811,"The Avett Brothers - Live, Volume 3",0.6,2010-10-06,"The Avett Brothers - Live, Volume 3",8.0,1,10,Wednesday
116515,Climate Refugees,0.6,2010-01-01,Climate Refugees,8.0,1,1,Friday
91334,Bad Blood: A Cautionary Tale,0.6,2010-07-28,Bad Blood: A Cautionary Tale,8.0,1,7,Wednesday
77933,The Outside,0.6,2010-07-20,The Outside,8.0,1,7,Tuesday
74454,Baseball: The Tenth Inning,0.6,2010-09-28,Baseball: The Tenth Inning,8.0,2,9,Tuesday
71702,King of Chinatown,0.6,2010-06-04,King of Chinatown,8.0,1,6,Friday
70570,Neshoba,0.6,2010-08-15,Neshoba,8.0,1,8,Sunday
55332,Right Brain Left Brain,0.6,2010-09-01,Right Brain Left Brain,8.0,1,9,Wednesday
55299,Muzica in Sange,0.6,2010-01-01,Muzica in Sange,8.0,1,1,Friday
54745,Tim Richmond: To the Limit,0.6,2010-10-19,Tim Richmond: To the Limit,8.0,1,10,Tuesday
54484,Tracy Morgan: Black & Blue,0.6,2010-11-13,Tracy Morgan: Black & Blue,8.0,2,11,Saturday
49388,Deeper,0.6,2010-10-10,Deeper,8.0,1,10,Sunday
44222,Four Stories of St. Julian,0.6,2010-08-24,Four Stories of St. Julian,8.0,1,8,Tuesday
15744,The Witchblade,0.6,2010-01-01,The Witchblade,8.0,1,1,Friday
204344,Internet Story,0.6,2010-01-01,Internet Story,7.9,6,1,Friday
264291,Blob Town,0.6,2010-12-28,Blob Town,7.8,3,12,Tuesday
180292,My Lai,0.6,2010-04-26,My Lai,7.8,3,4,Monday
84219,Jaws: The Inside Story,0.6,2010-06-16,Jaws: The Inside Story,7.8,6,6,Wednesday
192997,With God On Our Side,0.6,2010-04-07,With God On Our Side,7.7,3,4,Wednesday
129151,Gobeklitepe: The World's First Temple,0.6,2010-08-21,Gobeklitepe: The World's First Temple,7.7,3,8,Saturday
86438,World Peace and Other 4th Grade Achievements,0.6,2010-03-13,World Peace and Other 4th Grade Achievements,7.7,3,3,Saturday
377198,Vampire Forensics,0.6,2010-01-12,Vampire Forensics,7.5,1,1,Tuesday
361822,Pinched,0.6,2010-01-01,Pinched,7.5,4,1,Friday
272617,Mockingbird,0.6,2010-05-25,Mockingbird,7.5,3,5,Tuesday
218999,Corinne Bailey Rae - Live From The Artists Den,0.6,2010-07-29,Corinne Bailey Rae - Live From The Artists Den,7.5,1,7,Thursday
179955,Step by Step,0.6,2010-02-01,Step by Step,7.5,1,2,Monday
172903,Fell,0.6,2010-08-28,Fell,7.5,1,8,Saturday
101336,Crusty Demons 15: Blood Sweat & Fears,0.6,2010-01-01,Crusty Demons 15: Blood Sweat & Fears,7.5,1,1,Friday
91337,The Sons of Tennessee Williams,0.6,2010-06-26,The Sons of Tennessee Williams,7.5,2,6,Saturday
90107,Shock Festival,0.6,2010-02-09,Shock Festival,7.5,1,2,Tuesday
71671,Celtic Thunder: Christmas,0.6,2010-11-22,Celtic Thunder: Christmas,7.5,1,11,Monday
70557,Hal Sparks: Charmageddon,0.6,2010-06-04,Hal Sparks: Charmageddon,7.5,2,6,Friday
50528,Millhaven,0.6,2010-12-01,Millhaven,7.5,4,12,Wednesday
124835,Last Day of the Dinosaurs,0.6,2010-08-29,Last Day of the Dinosaurs,7.4,7,8,Sunday
351423,Dock Ellis & The LSD No-No,0.6,2010-06-01,Dock Ellis & The LSD No-No,7.3,3,6,Tuesday
63323,The Day Before Disclosure,0.6,2010-12-01,The Day Before Disclosure,7.3,6,12,Wednesday
210571,The Deep,0.6,2010-12-16,The Deep,7.3,12,12,Thursday
141067,Raging Boll,0.6,2010-10-23,Raging Boll,7.3,4,10,Saturday
51500,Leonard Cohen - Songs from the Road,0.6,2010-09-14,Leonard Cohen - Songs from the Road,7.3,4,9,Tuesday
168322,UFOs: The Secret History,0.6,2010-07-13,UFOs: The Secret History,7.2,3,7,Tuesday
525309,Constructing a House,0.6,2010-10-26,Constructing a House,7.0,1,10,Tuesday
520324,OneTwoThree,0.6,2010-04-24,OneTwoThree,7.0,1,4,Saturday
478809,Madcap Mabel,0.6,2010-02-02,Madcap Mabel,7.0,1,2,Tuesday
464182,Dream #7,0.6,2010-09-15,Dream #7,7.0,1,9,Wednesday
453452,Heaven Burns,0.6,2010-07-27,Heaven Burns,7.0,1,7,Tuesday
442526,One on One,0.6,2010-01-01,One on One,7.0,1,1,Friday
418405,Dead End,0.6,2010-01-01,Dead End,7.0,1,1,Friday
368938,Heart,0.6,2010-09-18,Heart,7.0,1,9,Saturday
353660,Badass Thieves,0.6,2010-09-10,Badass Thieves,7.0,1,9,Friday
351177,The McVeigh Tapes: Confessions of an American Terrorist,0.6,2010-04-19,The McVeigh Tapes: Confessions of an American Terrorist,7.0,1,4,Monday
336387,Release,0.6,2010-01-01,Release,7.0,2,1,Friday
335359,Paltadacho munis,0.6,2010-01-18,The Man Beyond the Bridge,7.0,1,1,Monday
323080,Le fils du marchand d'olives,0.6,2010-01-01,The Son of the Olive Merchant,7.0,1,1,Friday
322927,Going Blind,0.6,2010-10-08,Going Blind,7.0,1,10,Friday
317948,Geek War,0.6,2010-02-28,Geek War,7.0,1,2,Sunday
295187,My House is Full of Mirrors,0.6,2010-03-14,My House is Full of Mirrors,7.0,1,3,Sunday
293533,"I Can't Do This, But I CAN Do That",0.6,2010-10-26,A Film For Families About Learning Differences,7.0,1,10,Tuesday
289892,Call of Life: Facing the Mass Extinction,0.6,2010-05-11,Call of Life: Facing the Mass Extinction,7.0,1,5,Tuesday
281468,Killing Us Softly 4: Advertising's Image Of Women,0.6,2010-01-01,Killing Us Softly 4: Advertising's Image Of Women,7.0,2,1,Friday
279750,An Acrid Yarn,0.6,2010-01-01,An Acrid Yarn,7.0,1,1,Friday
275557,Sexting,0.6,2010-10-09,Sexting,7.0,1,10,Saturday
253475,순지,0.6,2010-01-01,May Story,7.0,1,1,Friday
253433,Friction,0.6,2010-02-27,Friction,7.0,1,2,Saturday
245038,The Warriors of Qiugang,0.6,2010-09-17,The Warriors of Qiugang,7.0,1,9,Friday
242500,The Suicide Tourist,0.6,2010-03-02,The Suicide Tourist,7.0,1,3,Tuesday
228333,Feathered Cocaine,0.6,2010-04-22,Feathered Cocaine,7.0,1,4,Thursday
225294,Dark Times,0.6,2010-10-19,Dark Times,7.0,2,10,Tuesday
218789,Sensology,0.6,2010-07-30,Sensology,7.0,1,7,Friday
211429,Shuffle,0.6,2010-05-10,Shuffle,7.0,1,5,Monday
211234,Broken Dreams,0.6,2010-10-16,Broken Dreams,7.0,1,10,Saturday
210783,Hens and Chicks,0.6,2010-04-17,Hens and Chicks,7.0,1,4,Saturday
210536,The Empty Playground,0.6,2010-04-25,The Empty Playground,7.0,1,4,Sunday
209702,No Man's Land,0.6,2010-01-01,No Man's Land,7.0,1,1,Friday
208450,Rambo: To Hell and Back,0.6,2010-07-27,Rambo: To Hell and Back,7.0,2,7,Tuesday
206967,...Around,0.6,2010-01-24,...Around,7.0,2,1,Sunday
198333,NatGeoHD Oceani Asciutti,0.6,2010-02-23,NatGeoHD Oceani Asciutti,7.0,1,2,Tuesday
193582,Broken Hearts,0.6,2010-05-14,Broken Hearts,7.0,1,5,Friday
191945,Skatopia: 88 Acres of Anarchy,0.6,2010-09-02,Skatopia: 88 Acres of Anarchy,7.0,1,9,Thursday
191640,West of the Moon,0.6,2010-07-20,West of the Moon,7.0,1,7,Tuesday
182586,Caterpillar,0.6,2010-08-07,Caterpillar,7.0,1,8,Saturday
180760,Scream Of The Bikini,0.6,2010-04-02,Scream Of The Bikini,7.0,1,4,Friday
172162,Bombay Summer,0.6,2010-10-08,Bombay Summer,7.0,1,10,Friday
170967,The House of Suh,0.6,2010-05-05,The House of Suh,7.0,2,5,Wednesday
154576,Music by Prudence,0.6,2010-04-01,Music by Prudence,7.0,2,4,Thursday
150751,When Herzog Rescued Phoenix,0.6,2010-09-06,When Herzog Rescued Phoenix,7.0,1,9,Monday
150748,When Lynch Met Lucas,0.6,2010-02-13,When Lynch Met Lucas,7.0,1,2,Saturday
149416,Stanley Pickle,0.6,2010-06-06,Stanley Pickle,7.0,2,6,Sunday
141750,Overdose: The Next Financial Crisis,0.6,2010-01-01,Overdose: The Next Financial Crisis,7.0,3,1,Friday
117709,Gaysharktank.com,0.6,2010-01-01,Gaysharktank.com,7.0,1,1,Friday
113377,Freedom Riders,0.6,2010-01-01,Freedom Riders,7.0,4,1,Friday
113366,Strangers No More,0.6,2010-01-01,Strangers No More,7.0,1,1,Friday
113039,The Disappearance of McKinley Nolan,0.6,2010-10-01,The Disappearance of McKinley Nolan,7.0,1,10,Friday
